recall_id,clause_id,clause_text
6554cfc335ac9ff968a5f162,21,He told his friends that they could skin the bear.
6554cfc335ac9ff968a5f162,22,His friends never invited him hunting again.
5cebd58ade266200191eaf7d,1,It¡¯s about someone who is recalling his three college students.
5cebd58ade266200191eaf7d,2,They actually met a few years before that because his buddies used to like to visit him in the country.
5cebd58ade266200191eaf7d,3,They were in the city and he was in the country they like to go hunting.
5cebd58ade266200191eaf7d,4,He felt that this was pretty boring because he hunted all the time.
5cebd58ade266200191eaf7d,5,But then they decided to go up into Canada via canoes and tracking to a place way out in the woods and hunt bear.
5cebd58ade266200191eaf7d,6,He got the job of finding a bear because they couldn¡¯t go home without one because that would look bad.
5cebd58ade266200191eaf7d,7,In the end an old bear run into the place they were staying.
5cebd58ade266200191eaf7d,8,He told his colleagues to it while he went and found another one.
66a6ed1943bf2623c0a91c1a,1,There were three friends
66a6ed1943bf2623c0a91c1a,2,that met in college
66a6ed1943bf2623c0a91c1a,3,and they became friends.
66a6ed1943bf2623c0a91c1a,4,After graduation they enrolled in school
66a6ed1943bf2623c0a91c1a,5,and then found out
66a6ed1943bf2623c0a91c1a,6,that the four of them were all now attending the same school
66a6ed1943bf2623c0a91c1a,7,and they became quite good friends.
66a6ed1943bf2623c0a91c1a,8,"He was a kid from the farm,"
66a6ed1943bf2623c0a91c1a,9,the other three guys all lived in the city.
66a6ed1943bf2623c0a91c1a,10,"Being the macho men they were,"
66a6ed1943bf2623c0a91c1a,11,they used to hunt rabbits and squirrels
66a6ed1943bf2623c0a91c1a,12,and also help in the chores.
66a6ed1943bf2623c0a91c1a,13,He never really enjoyed hunting.
66a6ed1943bf2623c0a91c1a,14,"Being born and raised in the farm,"
66a6ed1943bf2623c0a91c1a,15,the outdoors was not really exciting for him.
66a6ed1943bf2623c0a91c1a,16,"This was going on for several years,"
66a6ed1943bf2623c0a91c1a,17,they'll always come around to his farm for hunting.
66a6ed1943bf2623c0a91c1a,18,"After they've been acquainted for years,"
66a6ed1943bf2623c0a91c1a,19,one of them got the idea
66a6ed1943bf2623c0a91c1a,20,that they'd like to go bear hunting up in Canada.
66a6ed1943bf2623c0a91c1a,21,This wasn¡¯t appealing to him
66a6ed1943bf2623c0a91c1a,22,and unfortunately did not find any good reason not to go.
66a6ed1943bf2623c0a91c1a,23,so they took an airplane from Fort Wayne
66a6ed1943bf2623c0a91c1a,24,"all the way up into Canada,"
66a6ed1943bf2623c0a91c1a,25,and then landed on a lake.
66a6ed1943bf2623c0a91c1a,26,"They got up in the cabin,"
66a6ed1943bf2623c0a91c1a,27,got and stored all their groceries.
66a6ed1943bf2623c0a91c1a,28,They has a discussion on playing a game
66a6ed1943bf2623c0a91c1a,29,that whosoever has the highest cards will go to hunt the bear.
66a6ed1943bf2623c0a91c1a,30,"Unfortunately, it had to be him,"
66a6ed1943bf2623c0a91c1a,31,who did not buy the idea of bear hunt in the first place.
66a6ed1943bf2623c0a91c1a,32,He took his gun
66a6ed1943bf2623c0a91c1a,33,went out for hunting.
66a6ed1943bf2623c0a91c1a,34,"The bear was coming close to him,"
66a6ed1943bf2623c0a91c1a,35,so he tried to shoot
66a6ed1943bf2623c0a91c1a,36,and then found out
66a6ed1943bf2623c0a91c1a,37,that the gun was not loaded
66a6ed1943bf2623c0a91c1a,38,and began to run back.
60b7e1bcfe148de04d17624b,1,This is a story about a farm boy and three other guys from the city.
60b7e1bcfe148de04d17624b,2,They went to the same school.
60b7e1bcfe148de04d17624b,3,The farm boy's friends went to his farm to help him with the farm chores.
60b7e1bcfe148de04d17624b,4,They loved hunting on the farm.
60b7e1bcfe148de04d17624b,5,"Since he was an outdoor person, he was not that excited about what his friends enjoyed doing at the farm with him."
60b7e1bcfe148de04d17624b,6,One day they went out bear hunting.
60b7e1bcfe148de04d17624b,7,All they could do was play cards and stay indoors.
60b7e1bcfe148de04d17624b,8,Until one of them said that they told everyone that they went bear hunting.
60b7e1bcfe148de04d17624b,9,It looked somewhat like they go home hunting.
60b7e1bcfe148de04d17624b,10,So they played until the farm guy got the high.
60b7e1bcfe148de04d17624b,11,He did not want to go hunting.
60b7e1bcfe148de04d17624b,12,But he let them talk him into it.
60b7e1bcfe148de04d17624b,13,"Now that he got a high card, he had to live up to it."
60b7e1bcfe148de04d17624b,14,He took his gun and went hunting.
60b7e1bcfe148de04d17624b,15,"As he walked up into the spooky place, he saw one big old bear that he had never seen before."
60b7e1bcfe148de04d17624b,16,He fired at it.
60b7e1bcfe148de04d17624b,17,Nothing happened.
60b7e1bcfe148de04d17624b,18,He saw he did not load it.
60b7e1bcfe148de04d17624b,19,So he ran back to the cabin as fast as he could.
60b7e1bcfe148de04d17624b,20,The bear was running very fast.
60b7e1bcfe148de04d17624b,21,"He thought he used to be fast, but this time."
60b7e1bcfe148de04d17624b,22,"As he was approaching the cabin, he shouted at his friend to open the door."
60b7e1bcfe148de04d17624b,23,They opened and he got in.
60b7e1bcfe148de04d17624b,24,The bear got so close.
60b7e1bcfe148de04d17624b,25,That happened 30 years ago.
60b7e1bcfe148de04d17624b,26,Since then his friends never asked him to go hunting again.
66504b23d4203a2c5cf1252d,1,The story was about a man and his three friends that started college in 1949.
66504b23d4203a2c5cf1252d,2,They had known each other before college even thought they had gone to different schools as they had often met at athletic meets.
66504b23d4203a2c5cf1252d,3,"The narrator of the story had grown up on a farm,"
66504b23d4203a2c5cf1252d,4,The other three friends came from city areas.
66504b23d4203a2c5cf1252d,5,"They would often meet and go to the farm to hunt small animals,"
66504b23d4203a2c5cf1252d,6,Even though the narrator did not enjoy hunting - he went along with it to please his macho city mates.
66504b23d4203a2c5cf1252d,7,One time they decided to go on a hunting trip to Canada to hunt bears.
66504b23d4203a2c5cf1252d,8,"So after a plane flight and a hike for what seemed like hundreds of miles over many days, they arrived at their cabin,"
66504b23d4203a2c5cf1252d,9,Set it up with groceries etc and settled in for a few days.
66504b23d4203a2c5cf1252d,10,"Eventually they decided they would have to go out to hunt for a bear,"
66504b23d4203a2c5cf1252d,11,Although by now they did not want to.
66504b23d4203a2c5cf1252d,12,"Realising they would have to go out hunting after telling so many people they were on a bear hunting trip,"
66504b23d4203a2c5cf1252d,13,They decided to draw cards to choose who would go out to hunt and kill the bear.
66504b23d4203a2c5cf1252d,14,The remaining three would skin and cut up the bear.
66504b23d4203a2c5cf1252d,15,The narrator drew the hunting card and was forced to head out with an old gun to find a bear.
66504b23d4203a2c5cf1252d,16,Eventually after hours of looking he spotted a very large bear -
66504b23d4203a2c5cf1252d,17,He drew the gun and tried to shoot it- but the gun was not loaded.
66504b23d4203a2c5cf1252d,18,"Startled, the bear charged at him..."
66504b23d4203a2c5cf1252d,19,"The narrator started sprinting back towards the cabin, with the bear closing in."
66504b23d4203a2c5cf1252d,20,"As he neared the cabin, he called out 'open the door'"
66504b23d4203a2c5cf1252d,21,"And as he was about to run into the cabin, he ran past the door -"
66504b23d4203a2c5cf1252d,22,The bear then ran in the door.
66504b23d4203a2c5cf1252d,23,"""I found the bear for you' he called out..."
66504b23d4203a2c5cf1252d,24,He was never invited on a bear hunt again!!
5c2ebf3e626018000134986f,1,This is a story about me and three of my friends.
5c2ebf3e626018000134986f,2,We knew each other back in 1949.
5c2ebf3e626018000134986f,3,At one point we all attended the same high school.
5c2ebf3e626018000134986f,4,We were athletes on the school team.
5c2ebf3e626018000134986f,5,All the guys were the macho type.
5c2ebf3e626018000134986f,6,They used to love to go hunting.
5c2ebf3e626018000134986f,7,Reluctantly I would go with them.
5c2ebf3e626018000134986f,8,They liked hunting squirrel and other small animals.
5c2ebf3e626018000134986f,9,I didn't have much interest in hunting.
5c2ebf3e626018000134986f,10,I grew up on a farm.
5c2ebf3e626018000134986f,11,I was used to these activities.
5c2ebf3e626018000134986f,12,I was no longer excited by them.
5c2ebf3e626018000134986f,13,After a number of hunting trips the other guys suggested we all fly to Canada.
5c2ebf3e626018000134986f,14,They wanted to try to hunt a bear.
5c2ebf3e626018000134986f,15,Again I wasn't particularly keen to do this.
5c2ebf3e626018000134986f,16,I agreed to go anyway.
5c2ebf3e626018000134986f,17,We flew over to Canada out of Fort Wayne.
5c2ebf3e626018000134986f,18,When we landed we had to paddle in canoes for what seemed like two days.
5c2ebf3e626018000134986f,19,Once back on land we had to trek for a further 500 miles.
5c2ebf3e626018000134986f,20,The guys had rented a cabin in the woods.
5c2ebf3e626018000134986f,21,We had supplies for a few nights.
5c2ebf3e626018000134986f,22,"The strange thing is, we didn't go hunting."
5c2ebf3e626018000134986f,23,"We just stayed in the cabin, eating, sleeping and playing cards."
5c2ebf3e626018000134986f,24,The woods were really spooky up there.
5c2ebf3e626018000134986f,25,It seemed that the guys had lost all interest in hunting a bear.
5c2ebf3e626018000134986f,26,So we just stayed in the cabin.
5c2ebf3e626018000134986f,27,Towards to the end of our stay one of the guys said we're going to look stupid if we don't come back with a bear.
5c2ebf3e626018000134986f,28,So we decided to draw cards to see who would venture into the woods to kill the bear.
5c2ebf3e626018000134986f,29,The other guys would have the job of skinning and cutting the meat.
5c2ebf3e626018000134986f,30,We drew our cards.
5c2ebf3e626018000134986f,31,Can you believe it?
5c2ebf3e626018000134986f,32,The guy who didn't want to go in the first place drew the bear card.
5c2ebf3e626018000134986f,33,So out I went into the spooky woods.
5c2ebf3e626018000134986f,34,I looked for a bear.
5c2ebf3e626018000134986f,35,Suddenly I looked up and saw a bear.
5c2ebf3e626018000134986f,36,It was huge.
5c2ebf3e626018000134986f,37,I've never even seen a picture of a bear so big.
5c2ebf3e626018000134986f,38,Here was one starring right at me.
5c2ebf3e626018000134986f,39,I whipped up the shotgun.
5c2ebf3e626018000134986f,40,I pulled the trigger.
5c2ebf3e626018000134986f,41,But nothing happened.
5c2ebf3e626018000134986f,42,Like a complete turkey I had only forgot to load the damn thing.
5c2ebf3e626018000134986f,43,That bear was furious.
5c2ebf3e626018000134986f,44,He did not want me on his turf.
5c2ebf3e626018000134986f,45,So I turned and ran like hell.
5c2ebf3e626018000134986f,46,I saw the cabin up ahead.
5c2ebf3e626018000134986f,47,I screamed at the guys to open the door.
5c2ebf3e626018000134986f,48,I jumped into the cabin.
5c2ebf3e626018000134986f,49,I ran to the left.
5c2ebf3e626018000134986f,50,"Then shouted, here's the bear I promised."
5c2ebf3e626018000134986f,51,That was over thirty years ago.
5c2ebf3e626018000134986f,52,Do you know what?
5c2ebf3e626018000134986f,53,Those guys have never asked me to come hunting since!
5ba3dde51ce477000117a55e,1,"There were 4 friends who all met at school in 1949,"
5ba3dde51ce477000117a55e,2,but all went to different schools growing up.
5ba3dde51ce477000117a55e,3,1 grew up on a farm
5ba3dde51ce477000117a55e,4,and 3 lived in the city.
5ba3dde51ce477000117a55e,5,"The 3 from the city used to like to go to the other friend's farm to hunt squirrels and rabbits,"
5ba3dde51ce477000117a55e,6,but the friend from the farm didn't care much for hunting.
5ba3dde51ce477000117a55e,7,The 3 friends from the city suggested going hiking in the mountains to hunt bears.
5ba3dde51ce477000117a55e,8,The friend from the farm did not want to go
5ba3dde51ce477000117a55e,9,but agreed to go anyway to be part of the group.
5ba3dde51ce477000117a55e,10,They travelled by canoe for about a day and a half
5ba3dde51ce477000117a55e,11,"and then hiked what appeared to be another 500 miles, according to the friend from the farm"
5ba3dde51ce477000117a55e,12,and stayed in a cabin.
5ba3dde51ce477000117a55e,13,After 3 or 4 days they had not ventured out to hunt a bear
5ba3dde51ce477000117a55e,14,as none of them really wanted to.
5ba3dde51ce477000117a55e,15,One of the friends said they needed to go home with a bear
5ba3dde51ce477000117a55e,16,as a lot of people knew they were coming to hunt bears
5ba3dde51ce477000117a55e,17,"and would give them a hard time about it if they came home empty handed,"
5ba3dde51ce477000117a55e,18,so they agreed to get a bear.
5ba3dde51ce477000117a55e,19,They cut cards to decide which of them would go and get the bear
5ba3dde51ce477000117a55e,20,and the remaining 3 friends would skin it.
5ba3dde51ce477000117a55e,21,"The friend from the farm, who did not even want to go hunting, drew the card"
5ba3dde51ce477000117a55e,22,which meant he had to go and get the bear.
5ba3dde51ce477000117a55e,23,"He found a bear, the biggest he'd ever seen,"
5ba3dde51ce477000117a55e,24,and went to shoot it with his gun
